-19.078380,-1.203007
-19.042022,-1.465169
-18.954927,-1.694601
-18.817095,-1.891305
-18.628526,-2.055279
-18.403041,-2.179419
-18.175780,-2.245666
-17.948476,-2.253126
-17.721129,-2.201800
-17.493779,-2.091717
-17.291282,-1.940634
-17.134808,-1.763677
-17.024358,-1.560847
-16.959932,-1.332144
-16.939608,-1.079393
-16.939827,-0.824971
-16.953605,-0.575512
-16.980942,-0.331017
-17.021838,-0.091485
-17.072174,0.144611
-17.119500,0.381887
-17.162967,0.620657
-17.202575,0.860921
-17.238325,1.102680
-17.270216,1.345934
-17.298248,1.590682
-17.322421,1.836924
-17.342735,2.084661
-17.357387,2.333353
-17.343050,2.576029
-17.292569,2.810549
-17.205942,3.036914
-17.083171,3.255123
-16.926609,3.455535
-16.744743,3.603398
-16.538337,3.695582
-16.307392,3.732086
-16.051907,3.712911
-15.802673,3.644805
-15.592917,3.535055
-15.422652,3.383662
-15.291877,3.190626
-15.199125,2.957721
-15.118719,2.715979
-15.041286,2.476727
-14.966826,2.239966
-14.895338,2.005695
-14.826423,1.773277
-14.758579,1.540328
-14.691666,1.306624
-14.625684,1.072164
-14.560632,0.836949
-14.496510,0.600978
-14.433319,0.364252
-14.371059,0.126770
-14.309729,-0.111467
-14.248709,-0.350210
-14.176411,-0.584783
-14.088462,-0.813422
-13.984862,-1.036128
-13.865610,-1.252899
-13.729417,-1.459409
-13.570514,-1.636267
-13.388204,-1.781137
-13.182488,-1.894019
-12.953364,-1.974913
-12.710846,-2.036277
-12.468499,-2.094991
-12.226398,-2.151149
-11.984544,-2.204752
-11.742937,-2.255799
-11.501575,-2.304290
-11.260461,-2.350225
-11.019593,-2.393605
-10.778971,-2.434429
-10.538473,-2.472662
-10.297530,-2.508145
-10.056068,-2.540858
-9.814088,-2.570799
-9.571591,-2.597970
-9.328575,-2.622370
-9.085042,-2.643999
-8.840991,-2.662858
-8.596422,-2.678946
-8.351342,-2.692300
-8.106043,-2.704533
-7.860681,-2.716506
-7.615256,-2.728218
-7.369768,-2.739669
-7.124330,-2.749798
-6.879682,-2.751560
-6.635963,-2.743659
-6.393171,-2.726093
-6.151308,-2.698865
-5.909962,-2.664955
-5.668342,-2.630134
-5.426426,-2.594550
-5.184216,-2.558202
-4.941710,-2.521090
-4.698909,-2.483214
-4.455813,-2.444574
-4.212422,-2.405171
-3.968736,-2.365003
-3.725960,-2.321412
-3.492438,-2.255980
-3.269765,-2.165189
-3.057941,-2.049037
-2.856965,-1.907526
-2.677028,-1.738699
-2.541575,-1.538057
-2.452906,-1.308137
-2.421606,-1.069912
-2.449839,-0.827988
-2.531907,-0.601302
-2.664053,-0.402327
-2.837687,-0.229598
-3.031275,-0.079437
-3.242003,0.050298
-3.454480,0.176611
-3.665150,0.303428
-3.874015,0.430749
-4.081073,0.558575
-4.286943,0.687311
-4.493094,0.817929
-4.699589,0.950468
-4.906428,1.084930
-5.113631,1.221268
-5.327012,1.345513
-5.551176,1.446607
-5.784469,1.515666
-6.022604,1.529657
-6.263344,1.489143
-6.488415,1.409928
-6.693444,1.295794
-6.878431,1.146743
-7.043376,0.962773
-7.194387,0.754706
-7.348730,0.553133
-7.508920,0.362020
-7.689993,0.203004
-7.895874,0.081776
-8.119413,0.007660
-8.354741,-0.011691
-8.597699,0.017933
-8.835470,0.078680
-9.067261,0.167768
-9.294377,0.267471
-9.517194,0.372711
-9.735711,0.483487
-9.949928,0.599800
-10.160471,0.721369
-10.369169,0.847378
-10.576141,0.977775
-10.781386,1.112559
-10.984904,1.251730
-11.177089,1.403242
-11.348342,1.575039
-11.498665,1.767122
-11.628057,1.979490
-11.735284,2.211126
-11.801235,2.446262
-11.819384,2.679515
-11.789732,2.910885
-11.712277,3.140371
-11.588251,3.359952
-11.422599,3.537345
-11.216946,3.669313
-10.991349,3.758771
-10.753274,3.806802
-10.508345,3.830898
-10.263395,3.852319
-10.018442,3.871112
-9.773484,3.887279
-9.528522,3.900820
-9.283557,3.911734
-9.038587,3.920022
-8.793612,3.925683
-8.548634,3.928718
-8.303674,3.929645
-8.058824,3.930626
-7.814095,3.931901
-7.569486,3.933469
-7.324998,3.935330
-7.080631,3.937484
-6.836384,3.939931
-6.592257,3.942671
-6.348251,3.945705
-6.104348,3.949032
-5.860126,3.952653
-5.615408,3.956570
-5.370194,3.960782
-5.124484,3.965290
-4.878278,3.970094
-4.631577,3.975193
-4.384380,3.980587
-4.136687,3.986277
-3.888498,3.992262
-3.648323,4.017303
-3.429058,4.089829
-3.230837,4.210135
-3.053659,4.378220
-2.898209,4.593217
-2.788883,4.824263
-2.737845,5.055963
-2.745098,5.288318
-2.810640,5.521328
-2.930238,5.748404
-3.081774,5.935122
-3.262060,6.076521
-3.471096,6.172600
-3.708882,6.223359
-3.964222,6.243819
-4.216860,6.261155
-4.466380,6.275926
-4.712781,6.288132
-4.956120,6.297822
-5.198625,6.306909
-5.441444,6.316378
-5.684578,6.326231
-5.928026,6.336468
-6.171789,6.347087
-6.415866,6.358090
-6.660257,6.369475
-6.904963,6.381244
-7.149983,6.393397
-7.395175,6.405751
-7.640271,6.417971
-7.885264,6.430047
-8.130156,6.441980
-8.374945,6.453770
-8.619632,6.465417
-8.864217,6.476920
-9.108700,6.488281
-9.353080,6.499498
-9.597376,6.510246
-9.841699,6.518355
-10.086071,6.523427
-10.330491,6.525461
-10.574960,6.524458
-10.819477,6.520417
-11.064043,6.513339
-11.308657,6.503223
-11.553320,6.490069
-11.798031,6.473912
-12.042721,6.457558
-12.287346,6.442796
-12.531906,6.429624
-12.776402,6.418044
-13.020841,6.407886
-13.265288,6.397752
-13.509760,6.387331
-13.754255,6.376622
-13.998775,6.365627
-14.243285,6.353527
-14.487709,6.338439
-14.732046,6.320290
-14.976295,6.299078
-15.220452,6.274799
-15.463795,6.246172
-15.705771,6.212217
-15.946380,6.172936
-16.185622,6.128328
-16.423662,6.078508
-16.661926,6.024472
-16.900742,5.966452
-17.140110,5.904446
-17.380032,5.838455
-17.616961,5.763791
-17.841205,5.667637
-18.052209,5.549262
-18.249975,5.408665
-18.434461,5.245856
-18.593314,5.063523
-18.716744,4.863796
-18.804752,4.646674
-18.857339,4.412157
-18.876480,4.161557
-18.884068,3.909402
-18.886166,3.659714
-18.882775,3.412494
-18.873895,3.167742
-18.861460,2.924775
-18.850940,2.681663
-18.842668,2.438290
-18.836644,2.194654
-18.832867,1.950755
-18.831337,1.706595
-18.832055,1.462172
-18.835021,1.217487
-18.840234,0.972540
-18.847574,0.727356
-18.855626,0.482229
-18.863987,0.237242
-18.872657,-0.007604
-18.881634,-0.252310
-18.890919,-0.496875
-18.900513,-0.741300
-18.910414,-0.985584
-18.920624,-1.229727
-18.931142,-1.473730
-19.078380,-1.203007
-19.042022,-1.465169
-18.954927,-1.694601
-18.817095,-1.891305
-18.628526,-2.055279
-18.403041,-2.179419